1997-08,334.8
1997-09,97.2
1997-10,36.1
1997-11,51.4
1997-12,93.9
1998-01,2.5
1998-02,0.6
1998-03,8.9
1998-04,1.9
1998-05,0.6
1998-06,92.9
1998-07,279
1998-08,208.4
1998-09,286.6
1998-10,39.1
1998-11,6.4
1998-12,0.1
1999-01,0.9
1999-02,31
1999-03,0.1
1999-04,0.1
1999-05,4.5
1999-06,127
1999-07,284
1999-08,188
1999-09,330.8
1999-10,86.2
1999-11,0.3
1999-12,0.1
2000-01,0.1
2000-02,0.1
2000-03,0.1
2000-04,0.1
2000-05,30.1
2000-06,93.4
2000-07,320.5
2000-08,136.2
2000-09,31.6
2000-10,1.2
2000-11,0.1
2000-12,0.2
2001-01,2.1
2001-02,0.1
2001-03,1.1
2001-04,6
2001-05,16.4
2001-06,203.6
2001-07,269.2
2001-08,198.9
2001-09,27.5
2001-10,62.2
2001-11,0.1
2001-12,0.1
2002-01,0.4
2002-02,19.7
2002-03,1.5
2002-04,1.7
2002-05,3.9
2002-06,138.9
2002-07,46.9
2002-08,317.7
2002-09,141
2002-10,5.9
2002-11,5.9
2002-12,0.8
2003-01,1.1
2003-02,21.1
2003-03,0.1
2003-04,1
2003-05,0.3
2003-06,128.7
2003-07,307.5
2003-08,228
2003-09,254.9
2003-10,0.9
2003-11,0.2
2003-12,2.5
2004-01,16.8
2004-02,0.1
2004-03,0.1
2004-04,0.4
2004-05,4.8
2004-06,83.7
2004-07,218
2004-08,421.9
2004-09,55.7
2004-10,43.7
2004-11,2.2
2004-12,0.8
2005-01,13.7
2005-02,3.1
2005-03,12.3
2005-04,6.1
2005-05,1.9
2005-06,81.2
2005-07,345.7
2005-08,130.5
2005-09,155.1
2005-10,1.3
2005-11,0.1
2005-12,1.4
2006-01,0.1
2006-02,0.1
2006-03,44.3
2006-04,3.3
2006-05,22.8
2006-06,74.5
2006-07,299
2006-08,501.9
2006-09,198.1
2006-10,13.7
2006-11,8.6
2006-12,3
2007-01,1.7
2007-02,11.5
2007-03,2.6
2007-04,0.6
2007-05,14.6
2007-06,99.9
2007-07,305.6
2007-08,220.6
2007-09,138.3
2007-10,0.1
2007-11,10.5
2007-12,0.6
2008-01,0.4
2008-02,0.1
2008-03,2.5
2008-04,2.5
2008-05,3.8
2008-06,194.2
2008-07,221.8
2008-08,205.8
2008-09,139.7
2008-10,12.9
2008-11,7.5
2008-12,0.1
2009-01,5.5
2009-02,0.1
2009-03,0.1
2009-04,1.3
2009-05,6.5
2009-06,56.8
2009-07,320.3
2009-08,172.7
2009-09,139.6
2009-10,89.9
2009-11,65.1
2009-12,19.1
2010-01,2.2
2010-02,5.4
2010-03,0.8
2010-04,0.1
2010-05,0.4
2010-06,62.2
2010-07,258.5
2010-08,291.5
2010-09,136.1
2010-10,13.6
2010-11,4.6
2010-12,0.8
2011-01,0.1
2011-02,1.7
2011-03,0.1
2011-04,1.8
2011-05,3.6
2011-06,241.5
2011-07,306.7
2011-08,343.3
2011-09,165
2011-10,0.2
2011-11,0.1
2011-12,0.1
2012-01,6.2
2012-02,0.1
2012-03,0.1
2012-04,0.9
2012-05,3.1
2012-06,48.2
2012-07,439.2
2012-08,341.2
2012-09,194.3
2012-10,2.1
2012-11,0.1
2012-12,0.1
2013-01,1.7
2013-02,31.1
2013-03,8.5
2013-04,2.8
2013-05,0.4
2013-06,263.7
2013-07,485.1
2013-08,432.6
2013-09,98.9
2013-10,68.7
2013-11,0.3
2013-12,2.4
2014-01,25.6
2014-02,34.4
2014-03,4.6
2014-04,1.4
2014-05,1.4
2014-06,30.6
2014-07,337.4
2014-08,211
2014-09,192.6
2014-10,7
2014-11,3
2014-12,15.8
2015-01,40.2
2015-02,6.4
2015-03,53.5
2015-04,13.3
2015-05,2
2015-06,154.1
2015-07,428.2
2015-08,276.6
2015-09,55.6
2015-10,11
2015-11,0.3
2015-12,1
